stress,strain,T,strainrate,porosity
522.2580049,0.080201493,100,3000,26
520.512506,0.080817159,100,3000,26
523.1989552,0.081126115,100,3000,26
525.7194705,0.081747373,100,3000,26
526.3368369,0.082371768,100,3000,26
525.6993984,0.082684975,100,3000,26
525.3689675,0.083313727,100,3000,26
528.3478799,0.083946415,100,3000,26
527.2366888,0.084263421,100,3000,26
527.8443696,0.084899859,100,3000,26
527.9812977,0.085540171,100,3000,26
528.2825473,0.085861938,100,3000,26
529.8284077,0.08650744,100,3000,26
530.9003208,0.087155253,100,3000,26
530.7279472,0.087479987,100,3000,26
529.9130765,0.088129931,100,3000,26
533.335528,0.088783065,100,3000,26
532.2185554,0.08910991,100,3000,26
532.8118157,0.089765504,100,3000,26
531.9897383,0.090421844,100,3000,26
532.7560659,0.090750493,100,3000,26
533.8149267,0.091407956,100,3000,26
533.4633401,0.092066803,100,3000,26
534.695164,0.092396389,100,3000,26
533.875434,0.093054936,100,3000,26
534.9297101,0.09371352,100,3000,26
535.221127,0.094042298,100,3000,26
535.3355735,0.094701134,100,3000,26
534.0502323,0.095358973,100,3000,26
535.277756,0.095687576,100,3000,26
537.2604227,0.096344949,100,3000,26
537.3774052,0.097001081,100,3000,26
535.8008664,0.097328391,100,3000,26
538.2505255,0.097981579,100,3000,26
538.3646778,0.098633837,100,3000,26
537.7242305,0.098959846,100,3000,26
536.9067428,0.099609705,100,3000,26
539.8203883,0.100256868,100,3000,26
539.1781717,0.100580207,100,3000,26
538.3666941,0.101225039,100,3000,26
538.9519901,0.101866843,100,3000,26
539.7064289,0.102186938,100,3000,26
540.2919295,0.102825111,100,3000,26
540.8774993,0.103461365,100,3000,26
542.5604007,0.103778441,100,3000,26
541.2890307,0.104410887,100,3000,26
541.413287,0.105041725,100,3000,26
541.7049765,0.105356329,100,3000,26
542.2918693,0.105984145,100,3000,26
542.8753498,0.106610103,100,3000,26
542.7061089,0.106921901,100,3000,26
544.6801614,0.1075445,100,3000,26
544.8028602,0.108165231,100,3000,26
544.1735641,0.108475015,100,3000,26
546.6063653,0.10909213,100,3000,26
546.2700005,0.109707689,100,3000,26
546.5619664,0.110015045,100,3000,26
546.2269508,0.110628184,100,3000,26
547.7370927,0.111239596,100,3000,26
548.4880182,0.11154516,100,3000,26
549.5335789,0.112155112,100,3000,26
548.7407362,0.112763575,100,3000,26
549.494123,0.113067823,100,3000,26
550.0767286,0.113675301,100,3000,26
550.6625542,0.114281527,100,3000,26
551.4149976,0.114583886,100,3000,26
551.996147,0.115189366,100,3000,26
551.2045526,0.115795373,100,3000,26
551.9551871,0.116098189,100,3000,26
552.5345648,0.116703773,100,3000,26
554.945737,0.117309562,100,3000,26
555.693723,0.117612593,100,3000,26
555.3568412,0.118219014,100,3000,26
553.6492387,0.118825639,100,3000,26
555.7662774,0.119129294,100,3000,26
557.2535007,0.119737124,100,3000,26
556.4590829,0.120346222,100,3000,26
558.1125498,0.1206514,100,3000,26
557.3173517,0.121261708,100,3000,26
558.797641,0.121873286,100,3000,26
559.0809544,0.122179257,100,3000,26
559.1957634,0.122792216,100,3000,26
558.3950462,0.12340686,100,3000,26
558.6801111,0.123714773,100,3000,26
561.062211,0.124331459,100,3000,26
560.2588695,0.124949999,100,3000,26
560.0852462,0.125259945,100,3000,26
561.5548087,0.125880701,100,3000,26
562.5653469,0.126503731,100,3000,26
561.9343502,0.126815637,100,3000,26
562.4910378,0.127439496,100,3000,26
563.4974419,0.128065059,100,3000,26
564.2269855,0.128378769,100,3000,26
566.1322253,0.129006319,100,3000,26
564.4204833,0.129634838,100,3000,26
566.0527113,0.12994937,100,3000,26
564.3410333,0.130580132,100,3000,26
565.7895758,0.131210302,100,3000,26
566.060924,0.131526154,100,3000,26
567.0562625,0.132157499,100,3000,26
566.6978142,0.13278982,100,3000,26
566.5186133,0.133106089,100,3000,26
567.5103003,0.13373959,100,3000,26
569.4013663,0.134373078,100,3000,26
568.3204048,0.134689931,100,3000,26
569.7602975,0.135323774,100,3000,26
570.7468818,0.135957355,100,3000,26
570.5658752,0.136274545,100,3000,26
570.204855,0.136907486,100,3000,26
572.5351921,0.137539583,100,3000,26
570.5592219,0.137854951,100,3000,26
572.8872476,0.138486235,100,3000,26
573.4218234,0.139118333,100,3000,26
572.794923,0.139433035,100,3000,26
573.327728,0.140060991,100,3000,26
574.7581732,0.140688925,100,3000,26
575.9187015,0.141002374,100,3000,26
576.0028514,0.141629982,100,3000,26
576.9817429,0.142255317,100,3000,26
578.1405334,0.142566923,100,3000,26
578.6733412,0.143190007,100,3000,26
578.7581461,0.143811809,100,3000,26
580.3595981,0.144121811,100,3000,26
580.0004925,0.144740767,100,3000,26
580.0896634,0.145358183,100,3000,26
580.7982198,0.14566649,100,3000,26
582.2210859,0.146282133,100,3000,26
583.1959176,0.146897067,100,3000,26
583.0167442,0.147204341,100,3000,26
582.213315,0.147817495,100,3000,26
584.9644876,0.148429179,100,3000,26
584.3404662,0.148734154,100,3000,26
585.3141631,0.149343209,100,3000,26
584.0750288,0.149950871,100,3000,26
585.2259087,0.15025463,100,3000,26
587.0814279,0.150860912,100,3000,26
586.7262721,0.151466047,100,3000,26
585.2224874,0.151768668,100,3000,26
584.4281095,0.152373174,100,3000,26
585.8408009,0.15297636,100,3000,26
585.2237474,0.153278089,100,3000,26
586.6346797,0.153880726,100,3000,26
587.1644123,0.154482883,100,3000,26
587.4277969,0.154783126,100,3000,26
588.3966103,0.155383629,100,3000,26
588.4854926,0.155984662,100,3000,26
588.3089627,0.156284681,100,3000,26
588.3948272,0.156884648,100,3000,26
588.0421512,0.157484215,100,3000,26
587.8655396,0.157784598,100,3000,26
587.0745973,0.158385043,100,3000,26
588.0388384,0.158985595,100,3000,26
587.8628096,0.159284988,100,3000,26
589.2636288,0.15988413,100,3000,26
590.2254458,0.160483206,100,3000,26
590.9255105,0.160783558,100,3000,26
590.1309521,0.161383683,100,3000,26
591.0895429,0.161983998,100,3000,26
590.9120194,0.162284376,100,3000,26
590.9961452,0.162885742,100,3000,26
591.9515059,0.1634873,100,3000,26
592.2093073,0.163787875,100,3000,26
592.2882311,0.164390062,100,3000,26
591.0603993,0.164993806,100,3000,26
593.0602285,0.165296113,100,3000,26
592.2669743,0.165900746,100,3000,26
592.3442396,0.16650412,100,3000,26
593.4718015,0.166806116,100,3000,26
593.1133973,0.167410209,100,3000,26
593.6253639,0.168015694,100,3000,26
595.1836574,0.168318745,100,3000,26
593.5198735,0.16892401,100,3000,26
594.0298823,0.169530155,100,3000,26
594.7188048,0.169834008,100,3000,26
593.9213776,0.170441821,100,3000,26
594.862071,0.171048458,100,3000,26
595.1172961,0.171351829,100,3000,26
594.3199452,0.171960221,100,3000,26
596.557178,0.172567093,100,3000,26
595.0772956,0.172871182,100,3000,26
597.7462532,0.173478349,100,3000,26
596.5182349,0.17408468,100,3000,26
597.2023843,0.174388629,100,3000,26
597.2707929,0.174995685,100,3000,26
598.6342986,0.175601989,100,3000,26
597.5920399,0.17590502,100,3000,26
597.2309401,0.17650946,100,3000,26
598.593116,0.177113661,100,3000,26
598.4124069,0.177415596,100,3000,26
598.0510403,0.178019654,100,3000,26
598.9822134,0.178621571,100,3000,26
598.3731112,0.178922059,100,3000,26
599.73257,0.179522702,100,3000,26
599.3732748,0.180121974,100,3000,26
598.7655701,0.180421009,100,3000,26
599.6952536,0.181019519,100,3000,26
601.480817,0.181615961,100,3000,26
601.7325663,0.181914142,100,3000,26
602.2296462,0.182509469,100,3000,26
601.8715384,0.183104282,100,3000,26
601.6928767,0.18340117,100,3000,26
603.0510375,0.18399321,100,3000,26
603.1209797,0.184584993,100,3000,26
605.0821735,0.184880407,100,3000,26
604.7259898,0.185469234,100,3000,26
604.3704382,0.186057362,100,3000,26
605.8998466,0.186351294,100,3000,26
606.3996438,0.186937064,100,3000,26
606.4701015,0.187522655,100,3000,26
607.146734,0.187814924,100,3000,26
608.0709107,0.188398585,100,3000,26
607.2882972,0.188981887,100,3000,26
607.9642451,0.189272837,100,3000,26
608.887368,0.189854378,100,3000,26
609.3847892,0.190436258,100,3000,26
611.3317994,0.190726143,100,3000,26
610.5531523,0.191306691,100,3000,26
612.323211,0.191887138,100,3000,26
611.2955073,0.192177181,100,3000,26
612.637369,0.192756819,100,3000,26
612.2824272,0.193336354,100,3000,26
612.1047681,0.193626555,100,3000,26
612.5977984,0.194207297,100,3000,26
613.9348413,0.194787938,100,3000,26
613.756444,0.19507856,100,3000,26
612.9781916,0.195659179,100,3000,26
614.3122515,0.196240311,100,3000,26
614.9802356,0.196530828,100,3000,26
615.0437005,0.197112995,100,3000,26
615.5307598,0.197695854,100,3000,26
616.1965142,0.19798741,100,3000,26
614.5724428,0.198569545,100,3000,26
616.7438671,0.199152284,100,3000,26
616.984322,0.19944409,100,3000,26
617.0445608,0.200027603,100,3000,26
618.3695215,0.200612782,100,3000,26
617.346119,0.200905014,100,3000,26
618.2469057,0.201489912,100,3000,26
617.8848063,0.202075771,100,3000,26
617.7034559,0.202369316,100,3000,26
619.4421504,0.202955868,100,3000,26
618.6574896,0.20354179,100,3000,26
619.3164448,0.203834879,100,3000,26
618.9531417,0.204421671,100,3000,26
619.4293218,0.205008452,100,3000,26
619.6660211,0.205301084,100,3000,26
621.3982044,0.205886338,100,3000,26
619.3573662,0.206473534,100,3000,26
621.2687229,0.206766684,100,3000,26
622.9959115,0.207353508,100,3000,26
624.7183354,0.207939342,100,3000,26
622.4487801,0.20823212,100,3000,26
622.5014898,0.208816687,100,3000,26
622.1373788,0.209401774,100,3000,26
623.6229065,0.209694357,100,3000,26
624.0937698,0.210278174,100,3000,26
626.2304564,0.210860367,100,3000,26
626.048445,0.211151056,100,3000,26
625.2688381,0.211733222,100,3000,26
625.3200079,0.212315281,100,3000,26
625.1382761,0.212605945,100,3000,26
625.6080041,0.213186273,100,3000,26
627.320815,0.213765597,100,3000,26
627.1390231,0.21405543,100,3000,26
628.4385661,0.214634183,100,3000,26
628.4893985,0.215211924,100,3000,26
627.894111,0.21550092,100,3000,26
629.1890945,0.216077458,100,3000,26
628.8270286,0.216653072,100,3000,26
628.2328245,0.216941138,100,3000,26
629.1129842,0.217516711,100,3000,26
629.5763963,0.218091984,100,3000,26
629.8112437,0.218379115,100,3000,26
631.102308,0.218952546,100,3000,26
630.740311,0.219526305,100,3000,26
631.7985575,0.219812588,100,3000,26
631.8485351,0.220385219,100,3000,26
633.1391292,0.220957186,100,3000,26
632.5439244,0.221242796,100,3000,26
633.8326751,0.221814803,100,3000,26
632.6454831,0.222386776,100,3000,26
633.2890853,0.222672794,100,3000,26
634.161302,0.223245078,100,3000,26
632.9755005,0.223816423,100,3000,26
632.7949684,0.224101675,100,3000,26
632.4339048,0.224672423,100,3000,26
634.1268537,0.225244222,100,3000,26
635.1773873,0.225529972,100,3000,26
634.8145036,0.226101446,100,3000,26
634.4508721,0.226674425,100,3000,26
635.4993471,0.226960494,100,3000,26
637.1826716,0.227532424,100,3000,26
635.1807758,0.228105225,100,3000,26
636.2266721,0.228392248,100,3000,26
639.543922,0.22896636,100,3000,26
637.1312506,0.229540439,100,3000,26
637.7671214,0.229827329,100,3000,26
637.8085632,0.230401537,100,3000,26
637.4424548,0.230975712,100,3000,26
637.2593425,0.231263014,100,3000,26
637.7102187,0.231837683,100,3000,26
636.9369712,0.232412591,100,3000,26
637.5672542,0.23269985,100,3000,26
638.4229767,0.233274799,100,3000,26
640.4985907,0.233850352,100,3000,26
638.2813646,0.23413775,100,3000,26
639.1356726,0.234711515,100,3000,26
640.3941926,0.235285517,100,3000,26
638.5852696,0.235573054,100,3000,26
640.2467755,0.236148833,100,3000,26
640.6915475,0.236724119,100,3000,26
639.6943883,0.237011978,100,3000,26
640.951334,0.237586844,100,3000,26
640.1761583,0.238160756,100,3000,26
642.019912,0.238447745,100,3000,26
639.6254211,0.239021417,100,3000,26
642.0943958,0.239595051,100,3000,26
642.3138131,0.239882083,100,3000,26
641.5423954,0.240455108,100,3000,26
641.9817216,0.241027541,100,3000,26
641.7981595,0.241313512,100,3000,26
641.8368897,0.241885792,100,3000,26
641.4700058,0.242457571,100,3000,26
644.1102594,0.242743767,100,3000,26
643.7425319,0.243314838,100,3000,26
643.3758725,0.243884575,100,3000,26
643.1923943,0.244169796,100,3000,26
643.6323993,0.244739743,100,3000,26
645.2761101,0.24530983,100,3000,26
644.6912151,0.245594256,100,3000,26
644.7263035,0.246162242,100,3000,26
644.3601235,0.246730365,100,3000,26
644.9821006,0.2470139,100,3000,26
645.0170087,0.247581025,100,3000,26
645.8550759,0.248148658,100,3000,26
645.2718302,0.24843204,100,3000,26
646.1095523,0.248998395,100,3000,26
646.5464752,0.249564513,100,3000,26
646.3642822,0.249846347,100,3000,26
648.0001134,0.250410346,100,3000,26
648.0371304,0.250974106,100,3000,26
647.854621,0.251255779,100,3000,26
648.2876856,0.251818899,100,3000,26
649.122781,0.252380382,100,3000,26
649.3421652,0.252661056,100,3000,26
649.7745686,0.253222174,100,3000,26
650.2096748,0.253782676,100,3000,26
649.2282703,0.254063278,100,3000,26
651.2563486,0.254624904,100,3000,26
649.2987641,0.255184608,100,3000,26
651.9049053,0.255464763,100,3000,26
651.1427389,0.256024749,100,3000,26
649.9814067,0.256584488,100,3000,26
650.1994906,0.256864195,100,3000,26
651.4262898,0.257422347,100,3000,26
652.6512473,0.257980903,100,3000,26
651.2769472,0.258260345,100,3000,26
652.5041228,0.258818153,100,3000,26
652.1389489,0.25937796,100,3000,26
651.5581065,0.259657231,100,3000,26
654.3669952,0.260216664,100,3000,26
653.605434,0.260776504,100,3000,26
653.0241801,0.261056634,100,3000,26
653.4515235,0.261616663,100,3000,26
654.6669613,0.26217785,100,3000,26
654.483522,0.262458092,100,3000,26
655.7007489,0.263018153,100,3000,26
654.5423279,0.263578058,100,3000,26
655.9383538,0.263858222,100,3000,26
655.9682231,0.264417844,100,3000,26
656.3879778,0.264978346,100,3000,26
655.8106078,0.265258431,100,3000,26
657.8085868,0.265819591,100,3000,26
655.8647624,0.266379841,100,3000,26
657.2556568,0.266660509,100,3000,26
658.0676989,0.267222457,100,3000,26
656.9106639,0.267783304,100,3000,26
657.5146453,0.268063231,100,3000,26
658.7175838,0.268624456,100,3000,26
658.7424316,0.269186468,100,3000,26
658.9494426,0.269467167,100,3000,26
658.1877842,0.270028802,100,3000,26
658.9957588,0.270590088,100,3000,26
659.2020131,0.270870991,100,3000,26
661.1848534,0.271432087,100,3000,26
662.3808676,0.271992644,100,3000,26
662.5889873,0.272272898,100,3000,26
661.0426461,0.272834022,100,3000,26
662.6266879,0.27339489,100,3000,26
661.2672143,0.273675347,100,3000,26
662.8526064,0.274235928,100,3000,26
663.2635212,0.274796727,100,3000,26
663.0777745,0.275076816,100,3000,26
662.314444,0.275636373,100,3000,26
663.5074439,0.276195004,100,3000,26
664.1003611,0.276474436,100,3000,26
664.1216545,0.277032582,100,3000,26
664.9202522,0.277590563,100,3000,26
666.292061,0.277869622,100,3000,26
665.5322618,0.27842721,100,3000,26
665.1617013,0.278984153,100,3000,26
665.3646734,0.279262455,100,3000,26
666.161366,0.279818335,100,3000,26
665.403901,0.280373663,100,3000,26
665.994486,0.280650916,100,3000,26
664.8502677,0.281206035,100,3000,26
665.2554059,0.281761271,100,3000,26
665.0713692,0.28203795,100,3000,26
665.8671519,0.28259058,100,3000,26
666.6620937,0.283142843,100,3000,26
664.9292856,0.283419041,100,3000,26
665.7235428,0.283971665,100,3000,26
665.742463,0.284523251,100,3000,26
667.8801605,0.284799062,100,3000,26
666.7407393,0.285350238,100,3000,26
667.1440589,0.285901816,100,3000,26
666.1897654,0.286176949,100,3000,26
666.9816686,0.28672725,100,3000,26
668.5423359,0.287277661,100,3000,26
667.5889193,0.287552498,100,3000,26
667.6063587,0.288102688,100,3000,26
670.3224445,0.28865405,100,3000,26
670.5219814,0.288929748,100,3000,26
667.458646,0.289479925,100,3000,26
666.704283,0.290030791,100,3000,26
669.2155672,0.290306676,100,3000,26
667.3062458,0.290858577,100,3000,26
668.8605842,0.29141059,100,3000,26
667.5234216,0.291686469,100,3000,26
669.0758695,0.292238745,100,3000,26
669.4709511,0.29279278,100,3000,26
666.9836332,0.293069428,100,3000,26
669.6833792,0.293622857,100,3000,26
669.6942448,0.29417766,100,3000,26
670.2754935,0.294455467,100,3000,26
669.5218211,0.295010149,100,3000,26
669.9134378,0.295565819,100,3000,26
670.4935609,0.295843624,100,3000,26
671.6510943,0.296397326,100,3000,26
670.8981797,0.29695085,100,3000,26
669.9472108,0.297227873,100,3000,26
671.8671289,0.297782343,100,3000,26
671.1139133,0.298336925,100,3000,26
671.3085061,0.298614137,100,3000,26
671.3201111,0.299167914,100,3000,26
672.0921864,0.299721216,100,3000,26
672.2863781,0.299997836,100,3000,26
672.2950476,0.300550135,100,3000,26
671.1651706,0.301101467,100,3000,26
672.5008821,0.301377687,100,3000,26
674.0322662,0.301929574,100,3000,26
672.5204451,0.302480984,100,3000,26
673.474852,0.302756901,100,3000,26
673.1036155,0.303308278,100,3000,26
673.8722483,0.303858197,100,3000,26
673.6873392,0.304132632,100,3000,26
675.2118605,0.30468173,100,3000,26
673.3268509,0.30522956,100,3000,26
673.5207516,0.305502998,100,3000,26
675.4249343,0.306049804,100,3000,26
675.8135579,0.306596812,100,3000,26
675.6287362,0.30687033,100,3000,26
675.6372852,0.307416214,100,3000,26
675.6486556,0.307961806,100,3000,26
676.5982525,0.308234321,100,3000,26
677.3633116,0.308778392,100,3000,26
677.7484291,0.309321774,100,3000,26
676.0557822,0.309593379,100,3000,26
676.8214973,0.310134641,100,3000,26
675.7003003,0.310675999,100,3000,26
676.2725092,0.310946097,100,3000,26
678.1676882,0.311485722,100,3000,26
678.1778927,0.312024554,100,3000,26
676.8660735,0.312294029,100,3000,26
678.3831722,0.3128329,100,3000,26
679.1459878,0.313371171,100,3000,26
680.090788,0.313640317,100,3000,26
679.3506111,0.314177836,100,3000,26
678.9855504,0.314715347,100,3000,26
679.9297083,0.31498327,100,3000,26
679.9389255,0.315520224,100,3000,26
680.699716,0.31605578,100,3000,26
679.7667624,0.316323666,100,3000,26
680.1532124,0.316858958,100,3000,26
680.9131086,0.317393444,100,3000,26
680.3576152,0.317660894,100,3000,26
679.6178319,0.31819571,100,3000,26
680.7519736,0.318730713,100,3000,26
681.3159084,0.318997924,100,3000,26
682.07342,0.319531466,100,3000,26
682.4574961,0.320064896,100,3000,26
683.0236885,0.320330771,100,3000,26
681.9132226,0.320862734,100,3000,26
683.040811,0.321395577,100,3000,26
682.8592622,0.321661407,100,3000,26
682.8708781,0.322192981,100,3000,26
684.3689773,0.32272364,100,3000,26
683.8161676,0.322988726,100,3000,26
683.8256205,0.323517909,100,3000,26
683.0933146,0.324046372,100,3000,26
682.9130451,0.324310308,100,3000,26
684.4121425,0.32483779,100,3000,26
684.4222508,0.32536455,100,3000,26
685.3565134,0.325627333,100,3000,26
683.5130631,0.326152306,100,3000,26
685.3806776,0.326676552,100,3000,26
684.8284512,0.326938477,100,3000,26
685.9542379,0.327462535,100,3000,26
685.2248683,0.327983154,100,3000,26
686.5296286,0.328243918,100,3000,26
686.9117386,0.328763237,100,3000,26
685.8179282,0.329281119,100,3000,26
686.0096613,0.329539608,100,3000,26
686.7657795,0.330054372,100,3000,26
686.4133395,0.330567692,100,3000,26
686.6061493,0.330823695,100,3000,26
686.9946625,0.331334893,100,3000,26
687.0120705,0.331845546,100,3000,26
685.7306913,0.33209956,100,3000,26
686.4894352,0.332606572,100,3000,26
687.2485786,0.333111623,100,3000,26
688.1808892,0.333363639,100,3000,26
688.2055893,0.333865742,100,3000,26
687.8615498,0.334365775,100,3000,26
688.0572692,0.334614976,100,3000,26
688.0822013,0.335112149,100,3000,26
687.3753567,0.335606536,100,3000,26
688.3088975,0.335852709,100,3000,26
687.2342572,0.336345238,100,3000,26
687.2678732,0.336833455,100,3000,26
687.1006561,0.337076792,100,3000,26
687.4989115,0.337562731,100,3000,26
687.9015749,0.338045462,100,3000,26
687.0020872,0.338285647,100,3000,26
687.4072166,0.338764367,100,3000,26
687.445502,0.339240373,100,3000,26
688.381248,0.339477496,100,3000,26
688.0561437,0.339949881,100,3000,26
687.7323665,0.34042056,100,3000,26
688.6687921,0.340654712,100,3000,26
688.3481365,0.341120437,100,3000,26
688.0293706,0.341583633,100,3000,26
688.237973,0.341814193,100,3000,26
688.651994,0.3422714,100,3000,26
689.4340512,0.34272617,100,3000,26
687.4547737,0.342952818,100,3000,26
688.2395026,0.343403415,100,3000,26
688.6581109,0.343852278,100,3000,26
688.1409566,0.344075205,100,3000,26
688.565367,0.344518965,100,3000,26
688.6248258,0.34496037,100,3000,26
688.4743914,0.34517885,100,3000,26
689.2665066,0.345614525,100,3000,26
688.9692427,0.346045894,100,3000,26
690.2755315,0.346260524,100,3000,26
0,0,100,4200,26
1.041649906,0.000372422,100,4200,26
0.520818573,0.000384741,100,4200,26
1.562434421,0.000397733,100,4200,26
0,0.000411248,100,4200,26
0.520790146,0.000439323,100,4200,26
-1.041553301,0.000468071,100,4200,26
2.603833728,0.000483229,100,4200,26
1.041500269,0.000516086,100,4200,26
2.082926194,0.000550138,100,4200,26
2.082890106,0.000567464,100,4200,26
1.562112553,0.000603759,100,4200,26
1.562052588,0.000642146,100,4200,26
1.562021439,0.000662087,100,4200,26
3.123908984,0.000703614,100,4200,26
1.561888676,0.000747085,100,4200,26
3.644317195,0.000769568,100,4200,26
3.644146516,0.000816404,100,4200,26
3.123401497,0.00086608,100,4200,26
6.246623939,0.000892077,100,4200,26
5.205227679,0.000946614,100,4200,26
5.725444989,0.001004292,100,4200,26
5.204770741,0.001034402,100,4200,26
5.204446021,0.001096793,100,4200,26
7.806166035,0.001161505,100,4200,26
7.285527302,0.001194983,100,4200,26
8.325697992,0.001265082,100,4200,26
7.284482504,0.001338401,100,4200,26
7.804486022,0.001376744,100,4200,26
10.40513512,0.001457098,100,4200,26
11.44464007,0.001541944,100,4200,26
10.92396621,0.001585903,100,4200,26
11.4430966,0.001676817,100,4200,26
14.04245577,0.001771479,100,4200,26
15.08189404,0.001820758,100,4200,26
16.12033898,0.001922764,100,4200,26
16.63859925,0.002029119,100,4200,26
18.19744198,0.002084096,100,4200,26
19.75495777,0.002197352,100,4200,26
20.27240472,0.002315634,100,4200,26
22.35020167,0.002376988,100,4200,26
24.94584596,0.002504273,100,4200,26
27.02103591,0.002636365,100,4200,26
26.49961418,0.002704701,100,4200,26
27.5349012,0.002846404,100,4200,26
30.64747677,0.00299322,100,4200,26
31.68390927,0.003069294,100,4200,26
33.75623342,0.003225581,100,4200,26
37.38530988,0.003388185,100,4200,26
37.90137176,0.003471258,100,4200,26
41.00927625,0.003643195,100,4200,26
44.11585602,0.003823182,100,4200,26
45.14977628,0.003916037,100,4200,26
50.32945059,0.004106795,100,4200,26
52.91338067,0.00430314,100,4200,26
53.42657351,0.00440444,100,4200,26
56.00845522,0.004612472,100,4200,26
62.21791739,0.004827301,100,4200,26
64.28449968,0.004937809,100,4200,26
67.37956057,0.005164944,100,4200,26
72.02715701,0.005399039,100,4200,26
75.64538494,0.005518923,100,4200,26
79.25235784,0.005764668,100,4200,26
83.89265232,0.006018214,100,4200,26
87.50589567,0.006147866,100,4200,26
92.14117042,0.006413085,100,4200,26
97.29096547,0.006685517,100,4200,26
99.86405098,0.006825258,100,4200,26
105.0080993,0.007111418,100,4200,26
110.1478744,0.007405637,100,4200,26
114.267465,0.007555639,100,4200,26
121.9849166,0.007862487,100,4200,26
127.1129744,0.008177864,100,4200,26
130.1920052,0.008338679,100,4200,26
136.8623847,0.008667091,100,4200,26
145.0760597,0.009004432,100,4200,26
149.179881,0.009176463,100,4200,26
153.7710481,0.009527326,100,4200,26
162.9993372,0.009886763,100,4200,26
167.0949143,0.010069435,100,4200,26
172.7029145,0.010441448,100,4200,26
181.3961164,0.010822814,100,4200,26
185.4822082,0.011016989,100,4200,26
193.133167,0.011411346,100,4200,26
198.7174228,0.011814555,100,4200,26
205.3665948,0.012019359,100,4200,26
215.5690104,0.012436128,100,4200,26
221.6472411,0.012861928,100,4200,26
226.2258803,0.013077697,100,4200,26
233.320002,0.013515888,100,4200,26
240.9196906,0.013962078,100,4200,26
244.9729886,0.014188468,100,4200,26
253.0721113,0.014647016,100,4200,26
264.2396121,0.015114119,100,4200,26
266.7410377,0.015350864,100,4200,26
275.3274586,0.015830217,100,4200,26
282.3662513,0.016317321,100,4200,26
289.4672802,0.016563849,100,4200,26
295.9784924,0.017062563,100,4200,26
304.0152614,0.017569361,100,4200,26
307.0069436,0.017824568,100,4200,26
316.5624907,0.018341039,100,4200,26
320.9960231,0.018863871,100,4200,26
325.5090156,0.019127942,100,4200,26
330.4414617,0.019661552,100,4200,26
340.4689768,0.020201169,100,4200,26
342.9271987,0.020473451,100,4200,26
353.4460944,0.021022973,100,4200,26
357.326268,0.021579365,100,4200,26
361.301261,0.021859893,100,4200,26
366.6976641,0.022425467,100,4200,26
374.1213564,0.022995568,100,4200,26
378.0834914,0.023283074,100,4200,26
383.4555639,0.023862163,100,4200,26
387.8046504,0.024445877,100,4200,26
391.2488809,0.024739624,100,4200,26
395.5865927,0.025330292,100,4200,26
402.4515356,0.025924916,100,4200,26
403.8524923,0.026224547,100,4200,26
409.1864099,0.026826153,100,4200,26
414.0027234,0.027432348,100,4200,26
418.434392,0.027736505,100,4200,26
420.2056205,0.028347636,100,4200,26
426.5207644,0.028963219,100,4200,26
427.4012376,0.02927277,100,4200,26
430.6717249,0.0298937,100,4200,26
434.444226,0.030517482,100,4200,26
435.8225919,0.030830753,100,4200,26
440.5922942,0.031459595,100,4200,26
444.8516665,0.032091149,100,4200,26
445.2134167,0.032408156,100,4200,26
447.450109,0.03304402,100,4200,26
451.1924534,0.033682994,100,4200,26
452.5575585,0.034003291,100,4200,26
455.2838681,0.034646362,100,4200,26
457.5001575,0.035292171,100,4200,26
459.3642442,0.035615619,100,4200,26
461.0734649,0.036263993,100,4200,26
464.2842803,0.036914881,100,4200,26
466.1415177,0.03724126,100,4200,26
467.8402403,0.037895658,100,4200,26
471.0386973,0.038551185,100,4200,26
472.386307,0.03887942,100,4200,26
474.5781883,0.039538782,100,4200,26
477.7634214,0.040200603,100,4200,26
478.6060032,0.040532339,100,4200,26
481.2848992,0.041198012,100,4200,26
482.9595935,0.041865142,100,4200,26
485.7924411,0.042199615,100,4200,26
486.9630189,0.042870068,100,4200,26
490.1267784,0.043542689,100,4200,26
490.9555796,0.043879677,100,4200,26
493.1141495,0.044556261,100,4200,26
496.2606405,0.045235886,100,4200,26
496.5912168,0.045577046,100,4200,26
500.2255573,0.046260653,100,4200,26
503.3617376,0.046946687,100,4200,26
503.6835908,0.047291253,100,4200,26
506.3123265,0.04798286,100,4200,26
510.4228838,0.04867785,100,4200,26
512.2262821,0.049026469,100,4200,26
514.345429,0.049726665,100,4200,26
516.9531684,0.050430498,100,4200,26
519.2453433,0.050784291,100,4200,26
520.8534424,0.051493829,100,4200,26
525.4211793,0.052207416,100,4200,26
524.7402833,0.05256578,100,4200,26
528.3112799,0.053287074,100,4200,26
531.3787484,0.054012993,100,4200,26
531.1849074,0.054377848,100,4200,26
536.2157233,0.055110645,100,4200,26
539.2641727,0.055849436,100,4200,26
539.0641084,0.056220499,100,4200,26
541.6117183,0.056967474,100,4200,26
544.1524892,0.057719444,100,4200,26
549.3501385,0.058098019,100,4200,26
547.9492149,0.058859566,100,4200,26
553.4127403,0.059628044,100,4200,26
552.710227,0.060014014,100,4200,26
555.7086491,0.060790376,100,4200,26
558.6983929,0.061573306,100,4200,26
558.4782852,0.061967349,100,4200,26
561.9476455,0.062759962,100,4200,26
563.4512667,0.063559102,100,4200,26
565.1802801,0.063960945,100,4200,26
